word,synonyms
άβαρος,"['αβαρής', 'ελαφρός', 'ακούραστος', 'ανάλαφρος', 'άμυαλος', 'πρόθυμος']"
άγαρμπος,"['ακαλαίσθητος', 'αντιαισθητικός', 'δυσαρμονικός', 'ασύμμετρος', 'απειρόκαλος', 'κακόγουστος', 'κακόθωρος', 'κακότεχνος', 'μπατάλικος', 'άγουστος', 'άκομψος', 'άνοστος', 'άτεχνος', 'άχαρος', 'χοντροκαμωμένος']"
άδετος,"['αδέσμευτος', 'ελεύθερος', 'ανεμπόδιστος', 'ανεπιτήρητος', 'λυμένος']"
άβαφος,"['αβερνίκωτος', 'αγυάλιστος', 'αλουστράριστος', 'αστίλβωτος']"
άγευστος,"['γλυκανάλατος', 'ανούσιος', 'νερόβραστος', 'σαχλός', 'άγουστος', 'άκομψος', 'άνοστος', 'άσχημος', 'άχαρος']"
άβλαβος,"['αβλαβής', 'ακέραιος', 'αθώος', 'ακίνδυνος', 'ανέγγιχτος', 'αζημίωτος', 'αζήμιος', 'απείραχτος', 'υγιής', 'σώος', 'άβλαφτος', 'άδολος', 'άκακος', 'άθικτος']"
άβιαστα,"['αβίαστα', 'αργά', 'ευχάριστα', 'κανονικά', 'φυσικά', 'άκοπα', 'άνετα']"
άβλαφτος,"['αβλαβής', 'ακέραιος', 'αθώος', 'ακίνδυνος', 'ανέγγιχτος', 'αζημίωτος', 'αζήμιος', 'απείραχτος', 'υγιής', 'σώος', 'άβλαβος', 'άδολος', 'άκακος', 'άθικτος']"
άδικος,"['αθέμιτος', 'αντικανονικός', 'ανήθικος', 'ασεβής', 'άνομος', 'παράνομος', 'παράτυπος']"
άγκιστρο,"['αγκίστρι', 'αρπάγη', 'γάντζος', 'τσιγκέλι']"
άδολο,"['ακεραιότητα', 'γνησιότητα', 'ανόθευτο', 'αρτιότητα', 'πληρότητα']"
άδολος,"['ειλικρινής', 'ακραιφνής', 'ανακάτευτος', 'αμιγής', 'ανόθευτος', 'γνήσιος', 'βέρος', 'απλός', 'αποίκιλτος', 'απροσποίητος', 'καθαρός', 'λιτός', 'σκέτος', 'φυσικός', 'άμικτος']"
άγνοια,"['αγνωσία', 'ανηξεριά', 'αμυαλιά', 'αμάθεια', 'αφροσύνη', 'επιπολαιότητα']"
άγονος,"['αγόρι', 'αρσενικός', 'σερνικός', 'άκαρπος', 'άντρας', 'άρρην', 'παλικάρι']"
άγος,"['ανοσιούργημα', 'αφροσύνη', 'απερισκεψία', 'κακουργία', 'κακούργημα', 'σκοτωμός', 'σκότωμα', 'φονικό', 'φόνος', 'έγκλημα', 'παραφροσύνη']"
άγουρος,"['νεανίας', 'νεαρός', 'νέος', 'έφηβος']"
άγουστος,"['ακαλαίσθητος', 'αντιαισθητικός', 'δυσαρμονικός', 'ασύμμετρος', 'απειρόκαλος', 'κακόγουστος', 'κακόθωρος', 'κακότεχνος', 'μπατάλικος', 'άγαρμπος', 'άκομψος', 'άνοστος', 'άτεχνος', 'άχαρος', 'χοντροκαμωμένος']"
άγνωρος,"['ελάχιστος', 'ανώνυμος', 'κάποιος', 'λίγος', 'ξένος', 'υπολογίσιμος', 'άγνωστος', 'ένας']"
άγνωστος,"['αδοκίμαστος', 'αγνώριμος', 'αγνώριστος', 'αλλαγμένος', 'ανεγνώριστος', 'ανεξακρίβωτος', 'αμάθητος', 'ανέγνωρος', 'δυσγνώριστος', 'μεταμορφωμένος', 'άγνωρος', 'άμαθος', 'παραλλαγμένος']"
άβρετος,"['εκλεκτός', 'ακριβοθώρητος', 'αραιός', 'δυσκολόβρετος', 'λιγοστός', 'λιγόποσος', 'ολιγάριθμος', 'σποραδικός', 'σπάνιος']"
άβραστος,"['αμαγείρευτος', 'σκληρός', 'ωμός', 'άφτιαχτος', 'άψητος']"
άγριο ζώο,"['αγρίμι', 'ακοινώνητος', 'ευόργιστος', 'ατίθασος', 'δύστροπος', 'θηρίο', 'θήραμα', 'ζουλάπι']"
άγριος,"['αδάμαστος', 'ακατανίκητος', 'αλύγιστος', 'ανημέρευτος', 'ανυπόταχτος', 'ανήμερος', 'ανίκητος', 'δυνατός', 'δυσπολέμητος', 'ατίθασος', 'απροσκύνητος', 'αήττητος', 'άκαμπτος']"
άβριστος,['αβλαστήμητος']
άγρυπνος,"['ακοίμητος', 'ξυπνητός', 'ξύπνιος', 'άσβηστος', 'άυπνος', 'προσεκτικός']"
όαση,"['αγκυροβόλιο', 'αραξοβόλι', 'ασφάλεια', 'γωνιά', 'απαραβίαστο', 'αποκούμπι', 'καταφύγιο', 'λημέρι', 'λιμάνι', 'κρησφύγετο', 'κρυψώνας', 'σκάλα', 'φωλιά', 'όρμος', 'άσυλο']"
άδυτος,"['αβασίλευτος', 'αγέραστος', 'ανηγεμόνιστος', 'αμάραντος']"
άβυσσος,"['διαφορά', 'διάσταση', 'διάστημα', 'ετερότητα', 'απόσταση', 'μάκρος']"
άδω,"['εγκωμιάζω', 'ακομπανιάρω', 'αναμέλπω', 'κελαηδώ', 'λαλώ', 'μελωδώ', 'μονωδώ', 'μέλπω', 'ραψωδώ', 'ταρναρίζω', 'υμνώ', 'τραγουδώ', 'ψάλλω', 'ψέλνω']"
ωδή,"['κελαηδισμός', 'κελάηδημα', 'μελωδία', 'ραψωδία', 'τραγούδι', 'άσμα', 'ύμνος', 'ψαλμός']"
άγχος,"['αδημονία', 'αγκούσα', 'αγωνία', 'ανησυχία', 'ανυπομονησία', 'καρδιοχτύπι', 'ψυχομαχητό', 'ψυχορράγημα', 'χαροπάλεμα']"
ωκεανός,"['αφθονία', 'καταιγίδα', 'κατακλυσμός', 'καταπλημμύρηση', 'θάλασσα', 'νεροποντή', 'μπόρα', 'πλημμύρα', 'πλημμύρισμα', 'χείμαρρος']"
άλειμμα,['αλοιφή']
άθελος,['1']
άλαλος,"['εκστατικός', 'εμβρόντητος', 'βουβός', 'αποσβολωμένος', 'κατάπληκτος', 'μουγκός', 'μούτος', 'άναυδος', 'άφωνος', 'έκθαμβος', 'έκπληκτος', 'χάσκων']"
άκακος,['2']
άθελος,['2']
άκακος,['1']
άκαιρος,"['ακατάλληλος', 'αναρμόδιος', 'ανεπιτήδειος', 'ανώφελος', 'ασύμφορος', 'επικίνδυνος', 'επιζήμιος', 'απρόσφορος']"
άκαμπτος,"['αγονάτιστος', 'αδούλωτος', 'αλύγιστος', 'ανίκητος', 'απροσκύνητος', 'λεύτερος', 'άσκυφτος']"
άκαρδος,"['αδαμάντινος', 'ανηλεής', 'ανάλγητος', 'ατσαλένιος', 'βάρβαρος', 'επαχθής', 'απηνής', 'απάνθρωπος', 'σκληρόκαρδος', 'σκληρός', 'τραχύς', 'συμπαγής', 'άκαμπτος', 'ωμός', 'άτεγκτος']"
άκαρπος,"['αγόρι', 'αρσενικός', 'σερνικός', 'άγονος', 'άντρας', 'άρρην', 'παλικάρι']"
άκεφος,"['αγέλαστος', 'δύσθυμος', 'κατηφής', 'κατσουφιασμένος', 'κατσούφης', 'θυμωμένος', 'μουτρωμένος', 'σκαιός', 'σκουντούφλης', 'σκυθρωπός', 'συνοφρυωμένος', 'περίλυπος']"
άθαφτος,"['ακαπάκωτος', 'ακουκούλωτος', 'εκτεθειμένος', 'ακάλυπτος', 'ανοιχτός', 'ασκέπαστος', 'γυμνός', 'απαράχωτος', 'απροφύλαχτος', 'ξεσκούφωτος', 'ξεσκέπαστος', 'ξέσκεπος', 'ρέστος', 'χρεωμένος', 'χωρίς αντίκρισμα']"
άλλαγμα,"['αλλαγή', 'αλλαξιά', 'ανταλλαγή', 'αντάλλαγμα']"
άθλημα,"['αγώνισμα', 'συναγωνισμός', 'άμιλλα', 'πάλη']"
άκληρος,"['στείρος', 'στέρφος', 'άγονος', 'άκαρπος', 'άσπερμος', 'άσπορος']"
άθληση,"['αγώνας', 'αθλητική συνάντηση', 'εναντίωση', 'ανταγωνισμός', 'αντενέργεια', 'αντίπραξη', 'απόπειρα', 'μεγάλη προσπάθεια', 'μάχη', 'συναγωνισμός', 'άμιλλα', 'πόλεμος']"
άκλητος,"['ακλήτευτος', 'ακάλεστος', 'αυτόκλητος', 'απροσκάλεστος', 'απρόσκλητος']"
άλκιμος,"['ακαταγώνιστος', 'ακαταμάχητος', 'ακατανίκητος', 'ανθεκτικός', 'ανίκητος', 'δυνατός', 'ατσαλένιος', 'κραταιός', 'ισχυρός', 'ισχύων', 'ρωμαλέος', 'σθεναρός', 'στιβαρός', 'έγκυρος', 'παντοδύναμος']"
άλικος,"['γενικός', 'καθολικός', 'οικουμενικός', 'συλλογικός', 'συνολικός', 'παγκόσμιος', 'παλλαϊκός', 'παπικός', 'πάνδημος']"
άθλιος,"['αισχρός', 'άτιμος']"
άθικτος,"['αμεταχείριστος', 'ανέγγιχτος', 'αρτιγέννητος', 'αφόρετος', 'απείραχτος', 'αχρησιμοποίητος', 'καινούργιος', 'καινός', 'νεοφανής', 'νεότατος', 'μοντέρνος', 'νέος', 'σύνωρος', 'άβαλτος', 'πρόσφατος']"
άθλος,"['ανδραγαθία', 'ανδραγάθημα', 'επιτυχία', 'επίτευγμα', 'ηρωισμός', 'κατόρθωμα', 'θρίαμβος', 'μεγαλούργημα', 'νίκη', 'παλικαριά']"
άλλος,"['διαφορετικός', 'αλλιώτικος', 'αλλόμορφος', 'αλλότροπος', 'αλλότυπος', 'διάφορος', 'ανομοιογενής', 'ανομοιόμορφος', 'ανόμοιος', 'ετεροειδής', 'ετερόμορφος', 'ιδιόμορφος', 'ιδιόρρυθμος', 'ιδιότροπος', 'άμοιαστος']"
άλλοτε,"['ενίοτε', 'κάποτε', 'τότε']"
άλλωστε,"['ακολούθως', 'εξάλλου', 'βραδύτερον', 'αργότερα', 'εφεξής', 'κατόπιν', 'μεταγενέστερα', 'μετά', 'μετέπειτα', 'στερνά', 'υστερότερα', 'ύστερα', 'ύστερον', 'έπειτα']"
όλο,"['ασορτιμέντο', 'ολοκληρία', 'ολότητα', 'σούμα', 'σύνολο', 'άθροισμα', 'άπαν', 'άπαντο', 'παν']"
άλογο,"['γεντέκι', 'αγύμνι', 'κέλητας', 'φαρί', 'τριζύγι', 'συρτό', 'στάμενο', 'άτι', 'ίππος']"
όλοι,['άπαντες']
άκομψος,"['ακαλαίσθητος', 'αντιαισθητικός', 'δυσαρμονικός', 'ασύμμετρος', 'απειρόκαλος', 'κακόγουστος', 'κακόθωρος', 'κακότεχνος', 'μπατάλικος', 'άγαρμπος', 'άγουστος', 'άνοστος', 'άτεχνος', 'άχαρος', 'χοντροκαμωμένος']"
άκοσμος,"['αισχρός', 'ανήθικος', 'φαύλος', 'άσεμνος', 'άπρεπος', 'πρόστυχος', 'χυδαίος']"
άκουσμα,"['ακουστική παρακολούθηση', 'ακρόαση', 'αφούγκρασμα', 'ιατρική εξέταση', 'κρυφάκουσμα', 'στηθοσκόπηση']"
άκοπα,"['αβίαστα', 'αργά', 'ευχάριστα', 'κανονικά', 'φυσικά', 'άβιαστα', 'άνετα']"
άκοπος,"['αδιάφορος', 'αδάκρυτος', 'ακούραστος', 'αναίσθητος', 'ανάλγητος', 'ασυγκίνητος', 'απαθής', 'απάνθρωπος', 'σκληρόκαρδος', 'σκληρός', 'άστοργος', 'άπονος']"
άλμπουρο,"['κατάρτι', 'τουρκέτο', 'στηλίδα', 'άρμπουρο']"
άκρα επιμέλεια,"['αδιατάρακτη λειτουργία', 'ακρίβεια', 'εκτέλεση με προσοχή', 'εντέλεια', 'κανονικότητα', 'ορθότητα', 'φροντίδα', 'τέλειο', 'πιστότητα', 'ψηλή τιμή']"
άκρατος,"['ακήρατος', 'αμιγής', 'ανόθευτος', 'ανέρωτος', 'απρόσμικτος', 'άμικτος']"
άκρη,"['εσχατιά', 'κατακλείδα', 'θέμα', 'λήξη', 'οροθέσιο', 'ορόσημο', 'τελευτή', 'σύνορο', 'τέρμα', 'τέρμονας', 'άκρο', 'όριο', 'πέρας']"
άκριτος,"['ακέφαλος', 'αμελής', 'αμέριμνος', 'ασυλλόγιστος', 'αστόχαστος', 'ασύνετος', 'απερίσκεπτος', 'επιπόλαιος', 'απρόσεχτος', 'ξένοιαστος', 'άμυαλος']"
άκρο,"['εσχατιά', 'κατακλείδα', 'θέμα', 'λήξη', 'οροθέσιο', 'ορόσημο', 'τελευτή', 'σύνορο', 'τέρμα', 'τέρμονας', 'άκρη', 'όριο', 'πέρας']"
άθροισμα,"['ασορτιμέντο', 'ολοκληρία', 'ολότητα', 'σούμα', 'σύνολο', 'όλο', 'άπαν', 'άπαντο', 'παν']"
άλφιτα,"['εδωδή', 'βορά', 'βρώσις', 'νομή', 'σιτία', 'τροφή', 'τρόφιμα']"
άκυρος,"['αδύναμος', 'αδύνατος', 'ανίκανος', 'ανίσχυρος', 'ασθενής']"
άκων,"['αβούλητος', 'ακούσιος', 'αθέλητος', 'αναγκαστικός', 'ανάθελος', 'άθελος', 'ζοριλίδικος']"
ωκύτης,"['γοργάδα', 'γρηγοροσύνη', 'γρηγοράδα', 'σβελτοσύνη', 'σβελτάδα', 'ταχύτητα', 'στίμη', 'τάχος']"
ωθώ,"['αβαράρω', 'διαγκωνίζομαι', 'εξωθώ', 'αμπώθω', 'αμπώχνω', 'απομακρύνω', 'απωθώ', 'σκουντώ', 'στριμώχνω', 'σπρώχνω', 'παρακινώ', 'παρορμώ', 'παροτρύνω', 'προτρέπω', 'προωθώ']"
όνειδος,"['βρώμα', 'λαδιά', 'λεκιά', 'λεκές', 'κηλίδα', 'λέρα', 'μελανιά', 'μελανάδα', 'μουντζαλιά', 'μουντζούρα', 'ρύπος', 'σκοτεινό μέρος ουράνιων σωμάτων', 'στίγμα', 'σπίλος', 'πιτσιλιά']"
άμαθος,"['αδοκίμαστος', 'αγνώριμος', 'αγνώριστος', 'αλλαγμένος', 'ανεγνώριστος', 'ανεξακρίβωτος', 'αμάθητος', 'ανέγνωρος', 'δυσγνώριστος', 'μεταμορφωμένος', 'άγνωρος', 'άγνωστος', 'παραλλαγμένος']"
